seller_id,seller_name,city,rating,total_products,fulfilment_type,join_date
SELL01089,Saini Group,Pune,3.7,414,Seller Fulfilled,2020-11-25
SELL01090,Balan-Chaudhary,Bangalore,3.1,265,Platform Fulfilled,2019-01-11
SELL01091,Sunder Inc,Ahmedabad,3.5,300,Platform Fulfilled,2023-10-09
SELL01092,"Pant, Joshi and Thakkar",Bangalore,3.1,7,Seller Fulfilled,2020-07-21
SELL01093,Ramachandran PLC,Surat,4.0,389,Seller Fulfilled,2020-03-20
SELL01094,Panchal-Mane,Bangalore,4.2,426,Seller Fulfilled,2021-02-23
SELL01095,Jain Ltd,Hyderabad,4.3,12,Seller Fulfilled,2021-08-01
SELL01096,"Dube, Rastogi and Bakshi",Surat,2.2,67,Platform Fulfilled,2019-11-30
SELL01097,"Dar, Edwin and Suresh",Chennai,3.6,276,Platform Fulfilled,2022-09-12
SELL01098,"Keer, Virk and Pingle",Chennai,4.1,402,Seller Fulfilled,2021-10-21
SELL01099,Dugar Inc,Mumbai,3.4,174,Seller Fulfilled,2020-11-04
SELL01100,Nanda-Bhatnagar,Pune,4.1,135,Seller Fulfilled,2022-01-15
SELL01101,Menon-Kanda,Hyderabad,4.1,18,Platform Fulfilled,2023-04-24
SELL01102,Reddy PLC,Hyderabad,4.6,105,Platform Fulfilled,2023-08-14
SELL01103,Ramakrishnan-Shan,Ahmedabad,3.7,69,Seller Fulfilled,2021-02-10
SELL01104,Solanki-Kadakia,Mumbai,3.7,177,Seller Fulfilled,2021-05-01
SELL01105,Barad Group,Ahmedabad,5.0,52,Seller Fulfilled,2023-06-30
SELL01106,Kurian-Din,Delhi,3.5,347,Platform Fulfilled,2021-07-09
SELL01107,"Mahal, Bhatti and Kumar",Mumbai,4.0,231,Seller Fulfilled,2022-01-01
SELL01108,Sarkar-Sinha,Bangalore,4.0,303,Seller Fulfilled,2021-08-03
SELL01109,Basak-Prabhu,Surat,4.1,379,Platform Fulfilled,2023-05-09
SELL01110,Cheema-Yogi,Surat,3.8,268,Seller Fulfilled,2021-03-13
SELL01111,"Sekhon, Gara and Barman",Delhi,4.0,396,Seller Fulfilled,2023-02-13
SELL01112,Jain PLC,Ahmedabad,4.0,417,Seller Fulfilled,2019-12-18
SELL01113,Kaur and Sons,Bangalore,5.0,460,Seller Fulfilled,2020-05-03
SELL01114,Sur Inc,Hyderabad,3.5,326,Seller Fulfilled,2021-05-05
SELL01115,Bhatt Ltd,Delhi,3.7,235,Platform Fulfilled,2022-07-30
SELL01116,Dhar-Ram,Delhi,5.0,456,Seller Fulfilled,2023-05-22
SELL01117,Madan-Dora,Mumbai,3.8,174,Seller Fulfilled,2022-06-24
SELL01118,Munshi-Bains,Hyderabad,4.0,186,Seller Fulfilled,2022-10-30
SELL01119,"Nayak, Tank and Deshpande",Pune,3.4,450,Platform Fulfilled,2021-12-27
SELL01120,Hayre-Sawhney,Delhi,3.3,106,Seller Fulfilled,2020-10-18
SELL01121,Gade-Zachariah,Mumbai,4.0,485,Seller Fulfilled,2021-04-11
SELL01122,"Sandal, Naik and Devi",Chennai,3.1,161,Seller Fulfilled,2022-10-02
SELL01123,Vohra-Sahni,Delhi,3.2,75,Seller Fulfilled,2021-02-19
SELL01124,Gill Ltd,Pune,4.1,150,Seller Fulfilled,2020-08-29
SELL01125,"Dora, Om and Borah",Kolkata,4.4,196,Seller Fulfilled,2023-04-19
SELL01126,Balay-Bajwa,Ahmedabad,2.9,260,Platform Fulfilled,2019-06-24
SELL01127,Menon-Ben,Mumbai,3.2,153,Platform Fulfilled,2021-07-17
SELL01128,Viswanathan and Sons,Delhi,5.0,232,Platform Fulfilled,2019-06-11
SELL01129,"Dash, Som and Bhattacharyya",Kolkata,3.0,467,Seller Fulfilled,2022-01-13
SELL01130,Chaudhari-Swamy,Pune,3.7,77,Platform Fulfilled,2021-10-09
SELL01131,Murthy Ltd,Kolkata,2.8,429,Platform Fulfilled,2022-09-03
SELL01132,Singh-Ganesan,Surat,3.7,32,Seller Fulfilled,2023-10-08
SELL01133,Edwin-Kade,Chennai,2.9,323,Seller Fulfilled,2020-11-20
SELL01134,Dugar Ltd,Surat,4.7,73,Platform Fulfilled,2019-07-31
SELL01135,Sathe-Dalal,Delhi,4.1,63,Seller Fulfilled,2021-11-01
SELL01136,Barman Group,Pune,4.2,479,Platform Fulfilled,2019-01-18
SELL01137,Sarkar-Deo,Delhi,4.7,452,Platform Fulfilled,2020-01-30
SELL01138,Naik Inc,Pune,2.9,494,Seller Fulfilled,2020-02-12
SELL01139,"Devan, Koshy and Chaudhry",Chennai,3.3,190,Seller Fulfilled,2020-10-05
SELL01140,"Baria, Bala and Sastry",Surat,3.1,354,Platform Fulfilled,2020-10-03
SELL01141,Dyal-Sarkar,Pune,3.6,118,Seller Fulfilled,2020-01-13
SELL01142,Chokshi Group,Kolkata,3.0,310,Seller Fulfilled,2023-08-05
SELL01143,Rastogi Inc,Delhi,2.8,12,Seller Fulfilled,2022-01-02
SELL01144,Chowdhury Inc,Bangalore,4.2,362,Seller Fulfilled,2022-01-02
SELL01145,"Choudhry, Mital and Wali",Pune,4.1,327,Seller Fulfilled,2022-08-04
SELL01146,Mahajan-Dugar,Hyderabad,3.5,119,Platform Fulfilled,2019-11-17
SELL01147,Brahmbhatt-Loke,Kolkata,4.6,153,Seller Fulfilled,2019-01-23
SELL01148,"Chahal, Sagar and Padmanabhan",Kolkata,4.4,151,Seller Fulfilled,2023-01-28
SELL01149,Balan PLC,Mumbai,3.8,359,Platform Fulfilled,2021-08-23
SELL01150,Jain-Mistry,Surat,4.0,10,Platform Fulfilled,2021-03-17
SELL01151,Iyer-Gopal,Kolkata,4.2,16,Seller Fulfilled,2019-02-18
SELL01152,"Arora, Tara and Mahal",Surat,2.9,379,Platform Fulfilled,2023-02-01
SELL01153,"Handa, Bhavsar and Mander",Chennai,3.8,185,Seller Fulfilled,2020-03-25
SELL01154,Kibe-Shere,Bangalore,3.5,90,Platform Fulfilled,2020-05-09
SELL01155,"Gokhale, Sandhu and Prashad",Delhi,3.3,345,Seller Fulfilled,2021-07-02
SELL01156,Hans-Mody,Kolkata,4.9,361,Seller Fulfilled,2022-02-26
SELL01157,Ben Ltd,Ahmedabad,3.1,199,Platform Fulfilled,2022-01-23
SELL01158,"Ahluwalia, Kaur and Grewal",Bangalore,3.6,401,Platform Fulfilled,2022-04-27
SELL01159,Lanka Inc,Bangalore,2.3,469,Seller Fulfilled,2021-09-11
SELL01160,"Shetty, Khurana and Ramesh",Kolkata,4.1,192,Seller Fulfilled,2021-03-20
SELL01161,Hari-Lala,Pune,3.4,125,Platform Fulfilled,2022-01-25
SELL01162,"Rege, Keer and Kari",Pune,4.2,100,Seller Fulfilled,2022-04-20
SELL01163,Srinivasan PLC,Bangalore,3.0,452,Platform Fulfilled,2020-04-28
SELL01164,Balasubramanian-Sem,Ahmedabad,3.8,66,Platform Fulfilled,2023-08-03
SELL01165,Kala-Doctor,Chennai,3.5,254,Seller Fulfilled,2022-04-19
SELL01166,Ramaswamy PLC,Delhi,5.0,270,Platform Fulfilled,2022-04-22
SELL01167,"Mitter, Doshi and Soni",Bangalore,3.4,113,Platform Fulfilled,2021-04-04
SELL01168,Kumar LLC,Hyderabad,4.1,277,Seller Fulfilled,2019-01-09
SELL01169,"Choudhry, Pradhan and Baria",Kolkata,3.6,50,Platform Fulfilled,2021-07-30
SELL01170,Sengupta Inc,Hyderabad,3.8,173,Seller Fulfilled,2022-06-09
SELL01171,Gaba and Sons,Surat,3.6,213,Platform Fulfilled,2022-01-06
SELL01172,Shah-Nadkarni,Delhi,4.6,287,Seller Fulfilled,2023-04-21
SELL01173,Dada Group,Ahmedabad,3.3,20,Platform Fulfilled,2019-12-23
SELL01174,Lal Inc,Chennai,4.7,316,Seller Fulfilled,2022-05-30
SELL01175,"Dar, Basak and Soni",Bangalore,4.4,458,Seller Fulfilled,2022-11-25
SELL01176,"Batra, Rattan and Sidhu",Delhi,4.1,461,Platform Fulfilled,2019-02-21
SELL01177,Nair PLC,Delhi,3.4,174,Seller Fulfilled,2020-11-28
SELL01178,Dass-Kota,Surat,5.0,478,Platform Fulfilled,2021-01-27
SELL01179,"Palla, Nigam and Mangal",Delhi,4.0,486,Platform Fulfilled,2023-03-12
SELL01180,"Raman, Bhattacharyya and Ramesh",Ahmedabad,4.6,104,Platform Fulfilled,2021-01-27
SELL01181,Menon Inc,Surat,4.4,402,Seller Fulfilled,2022-04-14
SELL01182,Murthy Ltd,Pune,3.8,371,Seller Fulfilled,2022-10-10
SELL01183,"Sama, Chand and Hans",Kolkata,3.6,484,Seller Fulfilled,2019-05-10
SELL01184,Mane-Kalla,Chennai,4.5,476,Seller Fulfilled,2023-05-09
SELL01185,"Bali, Wali and Magar",Delhi,3.4,206,Seller Fulfilled,2019-08-29
SELL01186,"Bhavsar, Sankar and Dugar",Delhi,2.9,264,Seller Fulfilled,2023-10-10
SELL01187,Mishra-Randhawa,Mumbai,3.7,59,Seller Fulfilled,2020-05-31
SELL01188,"Baria, Sane and Dutt",Chennai,3.4,159,Seller Fulfilled,2023-04-05
SELL01189,Sagar and Sons,Hyderabad,3.7,192,Platform Fulfilled,2020-06-26
SELL01190,Nazareth-Sarraf,Pune,3.0,330,Seller Fulfilled,2020-08-24
SELL01191,Sem and Sons,Surat,5.0,302,Platform Fulfilled,2022-05-28
SELL01192,Rastogi-Loke,Bangalore,4.2,44,Seller Fulfilled,2022-04-03
SELL01193,Hora-Reddy,Mumbai,2.7,216,Seller Fulfilled,2019-04-19
SELL01194,Krishnamurthy-Lanka,Kolkata,3.0,131,Seller Fulfilled,2022-12-05
SELL01195,Sura-Memon,Mumbai,3.5,466,Platform Fulfilled,2020-02-22
SELL01196,"Dave, Pradhan and Kota",Kolkata,3.0,13,Platform Fulfilled,2021-05-16
SELL01197,Naidu-Oommen,Pune,3.7,241,Seller Fulfilled,2021-12-27
SELL01198,Dyal-Narasimhan,Hyderabad,3.0,214,Seller Fulfilled,2021-08-16
SELL01199,Keer-Keer,Surat,4.2,108,Platform Fulfilled,2019-02-22
SELL01200,"Bajaj, Saraf and Toor",Hyderabad,4.3,471,Seller Fulfilled,2019-08-24
SELL01201,Sura Group,Bangalore,4.1,53,Seller Fulfilled,2023-10-20
SELL01202,Sankaran and Sons,Pune,4.1,206,Seller Fulfilled,2019-02-02
SELL01203,Bedi-Khurana,Pune,3.3,223,Seller Fulfilled,2020-02-03
SELL01204,Din Ltd,Mumbai,4.0,164,Seller Fulfilled,2021-05-19
SELL01205,Gill and Sons,Chennai,4.3,391,Platform Fulfilled,2019-12-23
SELL01206,Malhotra Group,Bangalore,3.8,33,Seller Fulfilled,2021-07-23
SELL01207,"Saraf, Gaba and Dayal",Chennai,3.9,91,Seller Fulfilled,2022-10-10
SELL01208,Sagar-Bera,Pune,3.1,140,Seller Fulfilled,2020-08-20
SELL01209,"Pillay, Mandal and Sachar",Pune,4.3,331,Seller Fulfilled,2022-09-29
SELL01210,Khurana Ltd,Chennai,4.4,425,Platform Fulfilled,2021-01-18
SELL01211,"Parmar, Chander and Krish",Bangalore,4.2,235,Platform Fulfilled,2023-08-27
SELL01212,Dara-Singhal,Chennai,4.0,415,Platform Fulfilled,2021-07-21
SELL01213,"Bajaj, Dhawan and Sahni",Mumbai,3.1,225,Platform Fulfilled,2020-03-03
SELL01214,"Seth, Hayer and Batta",Mumbai,4.3,447,Seller Fulfilled,2020-11-01
SELL01215,D’Alia-Mani,Kolkata,4.8,181,Seller Fulfilled,2020-12-20
SELL01216,Rattan Ltd,Chennai,2.3,377,Platform Fulfilled,2023-06-06
SELL01217,Sibal-Gokhale,Hyderabad,3.9,367,Seller Fulfilled,2020-12-31
SELL01218,"Morar, Jain and Setty",Kolkata,4.0,393,Platform Fulfilled,2020-08-10
SELL01219,Kohli-Agarwal,Mumbai,3.5,294,Seller Fulfilled,2019-11-10
SELL01220,Brahmbhatt Ltd,Delhi,4.6,308,Platform Fulfilled,2023-08-25
SELL01221,Lad-Raju,Delhi,3.3,316,Platform Fulfilled,2023-11-17
SELL01222,Minhas Ltd,Bangalore,3.3,464,Seller Fulfilled,2020-12-25
SELL01223,Dora LLC,Bangalore,4.6,30,Seller Fulfilled,2020-02-25
SELL01224,Kata-Sura,Surat,3.9,342,Platform Fulfilled,2023-06-14
SELL01225,"Bhargava, Bhalla and Walla",Chennai,3.3,348,Platform Fulfilled,2023-04-06
SELL01226,Mand PLC,Kolkata,4.2,97,Seller Fulfilled,2023-02-02
SELL01227,Garde and Sons,Kolkata,3.3,327,Seller Fulfilled,2021-11-23
SELL01228,Agate-Swaminathan,Chennai,3.5,421,Seller Fulfilled,2023-04-05
SELL01229,Barad-Mani,Surat,3.1,451,Seller Fulfilled,2021-02-18
SELL01230,Sawhney-Dalal,Mumbai,3.8,359,Platform Fulfilled,2020-01-03
SELL01231,"Mand, Vasa and Atwal",Chennai,3.0,413,Seller Fulfilled,2022-11-19
SELL01232,Borah-Vyas,Hyderabad,4.4,87,Seller Fulfilled,2020-01-25
SELL01233,"Char, Patel and Chakraborty",Hyderabad,4.0,316,Seller Fulfilled,2019-02-09
SELL01234,"Sahni, Chander and Rajagopal",Chennai,3.5,106,Platform Fulfilled,2023-10-08
SELL01235,Vaidya Inc,Pune,3.1,54,Platform Fulfilled,2022-08-26
SELL01236,Devi-Memon,Ahmedabad,3.7,122,Seller Fulfilled,2019-01-16
SELL01237,"Bhat, Hegde and Banik",Bangalore,3.2,192,Platform Fulfilled,2020-12-08
SELL01238,"Pillai, Goswami and Khatri",Surat,3.6,475,Seller Fulfilled,2021-11-17
SELL01239,"Soni, Comar and Venkatesh",Pune,3.2,169,Platform Fulfilled,2021-01-29
SELL01240,Naidu Ltd,Mumbai,4.6,446,Seller Fulfilled,2019-03-05
SELL01241,Kalita-Gala,Ahmedabad,4.4,40,Platform Fulfilled,2022-04-20
SELL01242,"Date, Bhatnagar and Mammen",Delhi,2.6,488,Seller Fulfilled,2022-02-24
SELL01243,"Mody, Sarraf and Memon",Chennai,4.1,36,Platform Fulfilled,2023-06-26
SELL01244,"Ahuja, Nayak and Bassi",Kolkata,4.4,28,Seller Fulfilled,2023-06-18
SELL01245,Mitra-Sengupta,Bangalore,3.9,98,Seller Fulfilled,2020-02-29
SELL01246,"Om, Chana and Chand",Delhi,3.8,447,Platform Fulfilled,2020-01-24
SELL01247,"Virk, Sharaf and Varghese",Chennai,4.2,489,Seller Fulfilled,2022-12-04
SELL01248,Mane-Mukhopadhyay,Delhi,4.2,312,Seller Fulfilled,2021-03-14
SELL01249,Kale-Shah,Delhi,4.2,284,Platform Fulfilled,2023-05-12
SELL01250,"Mani, Garde and Prabhakar",Mumbai,4.8,24,Seller Fulfilled,2020-05-19
SELL01251,"Char, Divan and Sengupta",Chennai,3.8,390,Seller Fulfilled,2019-08-24
SELL01252,Nagarajan Ltd,Pune,3.8,180,Platform Fulfilled,2019-06-27
SELL01253,Sahota and Sons,Pune,2.4,315,Seller Fulfilled,2020-01-22
SELL01254,"Vig, Nagy and Karan",Delhi,3.9,460,Seller Fulfilled,2021-10-25
SELL01255,"Viswanathan, Barman and Saraf",Pune,4.4,346,Platform Fulfilled,2023-01-08
SELL01256,Raval-Dhar,Kolkata,4.4,274,Seller Fulfilled,2020-08-12
SELL01257,Kara-Bhalla,Chennai,4.6,388,Seller Fulfilled,2023-03-24
SELL01258,De-Mane,Mumbai,4.0,157,Seller Fulfilled,2021-02-25
SELL01259,Tella Ltd,Hyderabad,3.1,311,Seller Fulfilled,2023-04-24
SELL01260,Khurana Ltd,Bangalore,4.9,343,Platform Fulfilled,2021-10-22
SELL01261,"Prakash, Wable and Grover",Pune,4.7,139,Platform Fulfilled,2022-10-19
SELL01262,"Pillai, Barad and Desai",Mumbai,4.1,206,Seller Fulfilled,2022-10-28
SELL01263,Ravi-Sood,Bangalore,3.7,47,Seller Fulfilled,2019-10-09
SELL01264,Balay Group,Bangalore,3.8,359,Seller Fulfilled,2022-05-10
SELL01265,"Rama, Sahni and Chand",Kolkata,2.7,11,Platform Fulfilled,2019-07-03
SELL01266,Dube and Sons,Pune,2.9,279,Seller Fulfilled,2021-08-06
SELL01267,"Viswanathan, Ganesan and Ranganathan",Hyderabad,4.7,157,Platform Fulfilled,2019-01-18
SELL01268,"Seth, Mani and Iyer",Ahmedabad,3.8,167,Seller Fulfilled,2021-12-30
SELL01269,"Nair, Minhas and Lanka",Delhi,3.3,239,Platform Fulfilled,2020-08-17
SELL01270,Varma and Sons,Kolkata,4.4,197,Seller Fulfilled,2019-06-08
SELL01271,Purohit PLC,Chennai,3.9,182,Seller Fulfilled,2021-04-03
SELL01272,Pradhan Ltd,Kolkata,4.2,428,Platform Fulfilled,2021-09-28
SELL01273,Morar-Mukherjee,Hyderabad,2.4,390,Platform Fulfilled,2020-07-24
SELL01274,"Mishra, Srinivasan and Sahni",Mumbai,3.2,332,Platform Fulfilled,2020-07-10
SELL01275,Kashyap Group,Kolkata,3.9,469,Seller Fulfilled,2020-09-22
SELL01276,Modi LLC,Mumbai,3.8,170,Seller Fulfilled,2023-05-12
SELL01277,Sodhi-Issac,Kolkata,2.5,10,Platform Fulfilled,2023-08-24
SELL01278,"Bhatnagar, Sodhi and Bhandari",Kolkata,4.6,61,Seller Fulfilled,2022-06-25
SELL01279,Bhargava and Sons,Chennai,3.7,276,Seller Fulfilled,2022-05-03
SELL01280,Toor-Kuruvilla,Bangalore,4.3,249,Platform Fulfilled,2021-05-04
SELL01281,"Sridhar, Patil and Parsa",Delhi,3.5,17,Platform Fulfilled,2021-11-26
SELL01282,Seth-Dhar,Chennai,3.2,490,Seller Fulfilled,2020-09-15
SELL01283,Choudhary-Salvi,Pune,4.2,125,Seller Fulfilled,2023-11-11
SELL01284,Dhillon Group,Ahmedabad,1.0,226,Platform Fulfilled,2019-12-16
SELL01285,"Venkatesh, Baral and Bhavsar",Mumbai,3.1,452,Platform Fulfilled,2021-12-09
SELL01286,Yogi Inc,Kolkata,4.3,419,Seller Fulfilled,2020-02-12
SELL01287,Srinivasan-Swamy,Mumbai,3.6,41,Seller Fulfilled,2019-09-17
SELL01288,"Dara, Narang and Oommen",Delhi,4.1,458,Seller Fulfilled,2022-03-04
SELL01289,"Sem, Walia and Raja",Pune,5.0,214,Seller Fulfilled,2022-04-10
SELL01290,Brahmbhatt LLC,Delhi,3.2,359,Seller Fulfilled,2022-09-04
SELL01291,Khanna-Desai,Pune,4.0,473,Seller Fulfilled,2022-03-20
SELL01292,Naik-Mukhopadhyay,Surat,4.1,340,Seller Fulfilled,2021-06-07
SELL01293,Chaudhary Ltd,Kolkata,4.8,271,Seller Fulfilled,2021-12-10
SELL01294,Chada Group,Pune,4.0,434,Seller Fulfilled,2019-03-03
SELL01295,Vasa LLC,Ahmedabad,3.1,374,Seller Fulfilled,2020-02-01
SELL01296,Ranganathan LLC,Surat,2.4,438,Seller Fulfilled,2021-07-21
SELL01297,"Tak, Swamy and Varghese",Ahmedabad,4.4,319,Seller Fulfilled,2023-05-29
SELL01298,Chaudhuri-Hora,Mumbai,3.8,419,Seller Fulfilled,2023-10-08
SELL01299,Gera-Singhal,Hyderabad,4.3,391,Seller Fulfilled,2023-06-06
SELL01300,Anne LLC,Chennai,3.0,8,Seller Fulfilled,2020-11-26
SELL01301,Peri-Samra,Surat,4.9,212,Platform Fulfilled,2023-08-23
SELL01302,"Grewal, Raval and Zachariah",Delhi,3.9,408,Seller Fulfilled,2023-02-15
SELL01303,Madan-Bassi,Bangalore,4.7,485,Seller Fulfilled,2023-09-24
SELL01304,Dugar-Sastry,Hyderabad,3.3,492,Seller Fulfilled,2022-10-14
SELL01305,Salvi Inc,Pune,3.7,409,Seller Fulfilled,2019-01-10
SELL01306,Radhakrishnan-Narain,Surat,4.5,433,Platform Fulfilled,2021-07-05
SELL01307,"Aurora, Rattan and Lata",Chennai,2.8,7,Platform Fulfilled,2022-05-06
SELL01308,Oommen-Gulati,Ahmedabad,3.1,316,Platform Fulfilled,2022-12-17
SELL01309,Karnik-Natt,Pune,4.0,163,Seller Fulfilled,2023-01-19
SELL01310,Chaudhary-Sastry,Delhi,4.4,186,Platform Fulfilled,2022-08-19
SELL01311,Bora-Sama,Pune,3.6,35,Seller Fulfilled,2022-07-26
SELL01312,Muni-Agate,Pune,2.2,461,Platform Fulfilled,2020-10-18
SELL01313,"Chawla, Kar and Kapadia",Hyderabad,5.0,49,Platform Fulfilled,2020-06-13
SELL01314,"Ahuja, Mammen and Soman",Ahmedabad,4.7,124,Seller Fulfilled,2021-12-11
SELL01315,Bajwa-Bahl,Hyderabad,3.6,455,Platform Fulfilled,2022-10-11
SELL01316,"Loke, Kant and Parmer",Pune,4.7,38,Platform Fulfilled,2019-11-17
SELL01317,"Narayan, Sarin and Sibal",Kolkata,4.5,174,Platform Fulfilled,2020-11-30
SELL01318,Mitter Group,Mumbai,3.0,253,Seller Fulfilled,2022-02-23
SELL01319,"Varty, Wali and Gole",Mumbai,3.2,219,Seller Fulfilled,2022-11-17
SELL01320,"Nath, Pai and Luthra",Mumbai,2.8,111,Seller Fulfilled,2019-10-02
SELL01321,Roy-Guha,Ahmedabad,2.2,414,Seller Fulfilled,2019-05-13
SELL01322,"Sahni, Sandhu and Bhatti",Hyderabad,4.6,170,Platform Fulfilled,2023-03-24
SELL01323,"Tandon, Kaur and Thaker",Hyderabad,2.5,463,Seller Fulfilled,2019-01-04
SELL01324,"Date, Narula and Sahni",Pune,4.3,162,Seller Fulfilled,2022-08-21
SELL01325,Mohan Inc,Chennai,2.8,268,Seller Fulfilled,2022-04-21
SELL01326,Aggarwal PLC,Bangalore,3.0,421,Seller Fulfilled,2023-10-09
SELL01327,D’Alia LLC,Surat,3.4,482,Platform Fulfilled,2019-12-13
SELL01328,"Dara, Devan and Naik",Mumbai,4.2,310,Seller Fulfilled,2020-08-10
SELL01329,Nayak Inc,Chennai,3.7,488,Seller Fulfilled,2019-11-19
SELL01330,"Yadav, Varty and Pradhan",Chennai,2.9,300,Seller Fulfilled,2022-07-17
SELL01331,Sagar and Sons,Mumbai,4.6,320,Seller Fulfilled,2019-11-03
SELL01332,Warrior PLC,Kolkata,4.9,128,Platform Fulfilled,2020-09-10
SELL01333,Wadhwa-Chauhan,Chennai,3.5,226,Platform Fulfilled,2022-01-14
SELL01334,Biswas Ltd,Ahmedabad,2.7,334,Platform Fulfilled,2020-07-10
SELL01335,Halder and Sons,Mumbai,4.7,331,Seller Fulfilled,2021-12-23
SELL01336,"Issac, Tara and Shah",Hyderabad,3.0,217,Platform Fulfilled,2020-11-14
SELL01337,"Borde, Boase and Seth",Pune,3.8,106,Seller Fulfilled,2022-12-17
SELL01338,Dalal-Khare,Delhi,4.6,14,Platform Fulfilled,2020-12-28
SELL01339,"Gade, Contractor and Kari",Pune,3.1,107,Platform Fulfilled,2021-08-18
SELL01340,Gandhi Group,Mumbai,3.9,349,Seller Fulfilled,2020-04-30
SELL01341,"Venkataraman, Bir and Lata",Kolkata,4.7,90,Seller Fulfilled,2022-02-18
SELL01342,Ranganathan PLC,Surat,4.2,268,Seller Fulfilled,2020-08-06
SELL01343,Mangat-Tata,Ahmedabad,4.8,56,Platform Fulfilled,2022-05-06
SELL01344,Sibal Ltd,Ahmedabad,4.3,149,Seller Fulfilled,2022-06-11
SELL01345,Handa LLC,Chennai,4.2,33,Seller Fulfilled,2020-03-09
SELL01346,"Nazareth, Sodhi and D’Alia",Kolkata,1.9,463,Platform Fulfilled,2022-04-19
SELL01347,Vohra-Dubey,Pune,4.2,341,Platform Fulfilled,2020-05-23
SELL01348,Singh PLC,Ahmedabad,2.6,383,Seller Fulfilled,2022-01-19
SELL01349,Subramaniam-Wagle,Bangalore,3.5,38,Seller Fulfilled,2021-08-19
SELL01350,"Venkatesh, Seth and Anne",Delhi,4.2,251,Platform Fulfilled,2019-05-26
SELL01351,Dhaliwal-Ratta,Pune,4.5,361,Platform Fulfilled,2019-01-05
SELL01352,Vala Ltd,Bangalore,4.1,144,Seller Fulfilled,2023-03-26
SELL01353,Mody-Narayanan,Hyderabad,4.2,218,Seller Fulfilled,2021-03-06
SELL01354,"Anne, Chokshi and Lad",Chennai,3.8,24,Platform Fulfilled,2021-08-07
SELL01355,Prasad-Tata,Kolkata,3.3,152,Seller Fulfilled,2020-10-02
SELL01356,Pant-Loke,Bangalore,4.3,141,Seller Fulfilled,2020-06-29
SELL01357,"Bhandari, Mahajan and Dhingra",Pune,3.9,195,Platform Fulfilled,2019-08-25
SELL01358,Rastogi-Tripathi,Hyderabad,4.2,452,Platform Fulfilled,2021-11-24
SELL01359,Uppal and Sons,Pune,5.0,157,Seller Fulfilled,2022-10-18
SELL01360,Desai LLC,Surat,2.0,139,Platform Fulfilled,2022-05-08
SELL01361,Gala-Srivastava,Bangalore,4.3,286,Seller Fulfilled,2020-10-09
SELL01362,"Gole, Kulkarni and Palla",Hyderabad,3.3,26,Platform Fulfilled,2021-11-28
SELL01363,Arya PLC,Bangalore,4.1,436,Seller Fulfilled,2020-12-01
SELL01364,Sami-Saha,Chennai,4.0,64,Platform Fulfilled,2020-08-12
SELL01365,Wagle and Sons,Kolkata,3.6,499,Seller Fulfilled,2019-05-19
SELL01366,Nagarajan-Mutti,Mumbai,4.9,82,Seller Fulfilled,2021-07-04
SELL01367,Sami-Bahri,Ahmedabad,4.1,386,Platform Fulfilled,2020-08-17
SELL01368,Nath-Raju,Hyderabad,4.2,428,Platform Fulfilled,2023-05-14
SELL01369,Brar Ltd,Kolkata,4.9,306,Seller Fulfilled,2023-03-23
SELL01370,Jayaraman-Sachar,Ahmedabad,2.0,134,Platform Fulfilled,2023-03-12
SELL01371,Sarin Ltd,Hyderabad,4.2,369,Seller Fulfilled,2020-01-01
SELL01372,Salvi Ltd,Mumbai,4.8,391,Seller Fulfilled,2023-02-02
SELL01373,Dada LLC,Chennai,3.6,294,Platform Fulfilled,2019-01-23
SELL01374,"Mandal, Barad and Sani",Surat,3.2,320,Seller Fulfilled,2021-04-09
SELL01375,Mammen-Iyengar,Ahmedabad,3.0,221,Seller Fulfilled,2023-02-24
SELL01376,Thaker Group,Ahmedabad,2.3,382,Platform Fulfilled,2020-07-05
SELL01377,Dutta-D’Alia,Pune,4.6,363,Platform Fulfilled,2019-09-02
SELL01378,Murty-Lad,Delhi,2.8,203,Seller Fulfilled,2022-09-10
SELL01379,Ray-Jhaveri,Delhi,3.7,127,Seller Fulfilled,2023-10-16
SELL01380,"Ramaswamy, Bhasin and Sibal",Delhi,3.8,201,Seller Fulfilled,2020-02-28
SELL01381,Padmanabhan-Brar,Hyderabad,4.8,414,Seller Fulfilled,2020-03-12
SELL01382,Rao Inc,Kolkata,3.8,38,Seller Fulfilled,2020-09-30
SELL01383,Natarajan and Sons,Bangalore,3.8,474,Seller Fulfilled,2019-08-24
SELL01384,Oza-Dixit,Bangalore,5.0,494,Platform Fulfilled,2022-07-01
SELL01385,Sidhu PLC,Delhi,2.2,103,Seller Fulfilled,2022-10-24
SELL01386,"Som, Natt and Sharma",Bangalore,4.4,81,Seller Fulfilled,2019-02-24
SELL01387,Sant-Biswas,Pune,3.5,345,Platform Fulfilled,2021-07-16
SELL01388,Sastry Group,Mumbai,2.5,416,Seller Fulfilled,2021-09-14
SELL01389,"Narain, Dasgupta and Konda",Hyderabad,4.0,203,Platform Fulfilled,2022-12-08
SELL01390,Dugar and Sons,Kolkata,4.2,362,Seller Fulfilled,2022-05-12
SELL01391,"Mital, Nigam and Gole",Mumbai,4.3,166,Seller Fulfilled,2020-05-28
SELL01392,Dyal LLC,Chennai,4.3,339,Platform Fulfilled,2023-01-20
SELL01393,Agate Ltd,Kolkata,4.5,68,Seller Fulfilled,2021-03-07
