product_id,seller_id,product_name,category,subcategory,price,avg_rating,image_count,base_return_rate
PROD003537,SELL02910,Electronics Product Voluptatem,Electronics,Smartphones,96725.85,4.0,8,0.18
PROD003538,SELL02150,Beauty Product Est,Beauty,Haircare,3891.91,3.3,9,0.08
PROD003539,SELL03768,Toys Product Facere,Toys,Educational,1279.51,4.1,3,0.14
PROD003540,SELL01286,Fashion Product Adipisci,Fashion,Footwear,792.21,5.0,5,0.22
PROD003541,SELL02589,Sports Product At,Sports,Yoga,10988.54,3.9,3,0.12
PROD003542,SELL02123,Electronics Product Accusamus,Electronics,Cameras,33753.15,3.9,8,0.18
PROD003543,SELL01742,Sports Product Illum,Sports,Outdoor,13306.46,5.0,8,0.12
PROD003544,SELL04481,Electronics Product Consectetur,Electronics,Smartphones,59528.06,4.6,3,0.18
PROD003545,SELL02032,Toys Product Alias,Toys,Action Figures,3888.17,3.9,4,0.14
PROD003546,SELL04913,Beauty Product Consequuntur,Beauty,Makeup,1492.76,3.5,8,0.08
PROD003547,SELL01394,Toys Product Quia,Toys,Action Figures,3138.93,3.9,5,0.14
PROD003548,SELL00206,Home & Kitchen Product Deserunt,Home & Kitchen,Furniture,5724.34,3.5,9,0.1
PROD003549,SELL04832,Sports Product Qui,Sports,Outdoor,6650.83,4.6,4,0.12
PROD003550,SELL04551,Grocery Product Facilis,Grocery,Health Foods,734.28,4.2,2,0.02
PROD003551,SELL02769,Beauty Product Non,Beauty,Fragrances,4069.26,3.9,6,0.08
PROD003552,SELL01494,Fashion Product In,Fashion,Mens Clothing,5077.37,4.5,3,0.22
PROD003553,SELL01391,Home & Kitchen Product Tenetur,Home & Kitchen,Furniture,14903.7,5.0,1,0.1
PROD003554,SELL02514,Fashion Product Aliquam,Fashion,Mens Clothing,1866.35,4.6,9,0.22
PROD003555,SELL01085,Beauty Product Ut,Beauty,Makeup,247.13,4.0,1,0.08
PROD003556,SELL03174,Grocery Product Veniam,Grocery,Snacks,248.6,4.3,9,0.02
PROD003557,SELL03308,Grocery Product Dolore,Grocery,Health Foods,228.3,4.3,2,0.02
PROD003558,SELL00945,Home & Kitchen Product Dolorum,Home & Kitchen,Appliances,19539.13,4.9,9,0.1
PROD003559,SELL02545,Electronics Product Reprehenderit,Electronics,Laptops,9089.37,3.3,7,0.18
PROD003560,SELL04339,Electronics Product Voluptatum,Electronics,Headphones,77303.3,3.9,4,0.18
PROD003561,SELL03707,Toys Product Accusantium,Toys,Board Games,1818.73,3.7,9,0.14
PROD003562,SELL01239,Home & Kitchen Product Assumenda,Home & Kitchen,Furniture,6298.49,4.0,5,0.1
PROD003563,SELL04838,Toys Product Neque,Toys,Board Games,3775.22,3.9,4,0.14
PROD003564,SELL02101,Toys Product Illum,Toys,Action Figures,1433.36,4.0,4,0.14
PROD003565,SELL04707,Home & Kitchen Product Tenetur,Home & Kitchen,Decor,6871.36,4.1,9,0.1
PROD003566,SELL01943,Fashion Product Enim,Fashion,Footwear,6645.91,2.1,7,0.22
PROD003567,SELL00844,Toys Product Vel,Toys,Educational,2407.1,3.0,9,0.14
PROD003568,SELL03262,Fashion Product Eius,Fashion,Footwear,5563.05,5.0,8,0.22
PROD003569,SELL01341,Fashion Product Tempore,Fashion,Footwear,7965.86,3.8,6,0.22
PROD003570,SELL01214,Beauty Product Tempora,Beauty,Fragrances,3597.49,3.8,7,0.08
PROD003571,SELL04104,Fashion Product Similique,Fashion,Mens Clothing,5009.52,3.7,8,0.22
PROD003572,SELL00053,Electronics Product Repudiandae,Electronics,Tablets,57352.95,3.8,8,0.18
PROD003573,SELL02768,Electronics Product Recusandae,Electronics,Cameras,40184.54,4.8,1,0.18
PROD003574,SELL03726,Fashion Product Id,Fashion,Mens Clothing,1415.68,3.8,7,0.22
PROD003575,SELL00173,Fashion Product Corporis,Fashion,Mens Clothing,5520.44,4.2,1,0.22
PROD003576,SELL01554,Electronics Product Ullam,Electronics,Laptops,144619.83,3.4,4,0.18
PROD003577,SELL03530,Fashion Product Quos,Fashion,Accessories,4484.68,5.0,4,0.22
PROD003578,SELL03761,Fashion Product Vitae,Fashion,Accessories,3540.56,3.8,7,0.22
PROD003579,SELL00961,Fashion Product Beatae,Fashion,Mens Clothing,7651.71,4.3,7,0.22
PROD003580,SELL04766,Home & Kitchen Product Eligendi,Home & Kitchen,Decor,7363.53,5.0,5,0.1
PROD003581,SELL01758,Fashion Product Quod,Fashion,Accessories,2659.41,4.4,3,0.22
PROD003582,SELL01395,Toys Product Minus,Toys,Board Games,3733.14,4.6,2,0.14
PROD003583,SELL02143,Sports Product Aliquid,Sports,Team Sports,5924.61,4.5,1,0.12
PROD003584,SELL02052,Electronics Product Iure,Electronics,Tablets,94216.94,4.3,1,0.18
PROD003585,SELL02429,Grocery Product Eius,Grocery,Health Foods,632.33,4.2,1,0.02
PROD003586,SELL02648,Books Product Iure,Books,Academic,420.92,3.7,5,0.03
PROD003587,SELL01105,Home & Kitchen Product Molestias,Home & Kitchen,Cookware,12236.62,3.5,9,0.1
PROD003588,SELL03384,Electronics Product Et,Electronics,Laptops,149610.43,3.7,5,0.18
PROD003589,SELL00017,Home & Kitchen Product Facilis,Home & Kitchen,Furniture,23044.18,4.0,6,0.1
PROD003590,SELL00432,Home & Kitchen Product Voluptas,Home & Kitchen,Cookware,2363.1,3.9,4,0.1
PROD003591,SELL03799,Electronics Product Porro,Electronics,Headphones,52553.2,3.7,4,0.18
PROD003592,SELL01798,Fashion Product Id,Fashion,Accessories,6555.14,3.8,4,0.22
PROD003593,SELL00891,Grocery Product Doloribus,Grocery,Staples,110.6,4.4,3,0.02
PROD003594,SELL02677,Fashion Product Qui,Fashion,Mens Clothing,5582.18,4.2,8,0.22
PROD003595,SELL04577,Fashion Product Culpa,Fashion,Accessories,5254.47,3.8,1,0.22
PROD003596,SELL03903,Beauty Product Exercitationem,Beauty,Makeup,2352.03,3.5,6,0.08
PROD003597,SELL00904,Sports Product Nam,Sports,Fitness,3755.62,4.5,8,0.12
PROD003598,SELL01185,Home & Kitchen Product Praesentium,Home & Kitchen,Cookware,1339.55,4.6,2,0.1
PROD003599,SELL03063,Grocery Product Asperiores,Grocery,Staples,84.6,3.6,3,0.02
PROD003600,SELL04978,Electronics Product Aliquam,Electronics,Smartphones,144057.35,3.5,1,0.18
PROD003601,SELL01732,Fashion Product Recusandae,Fashion,Mens Clothing,7259.98,4.6,6,0.22
PROD003602,SELL00698,Electronics Product Ipsa,Electronics,Headphones,64648.79,5.0,7,0.18
PROD003603,SELL02355,Electronics Product Totam,Electronics,Smartphones,110825.68,4.4,1,0.18
PROD003604,SELL00868,Books Product Dignissimos,Books,Academic,905.45,3.9,5,0.03
PROD003605,SELL02505,Electronics Product Hic,Electronics,Smartphones,85686.57,3.5,1,0.18
PROD003606,SELL01397,Fashion Product Corporis,Fashion,Footwear,677.75,3.7,2,0.22
PROD003607,SELL04920,Electronics Product Quaerat,Electronics,Tablets,123658.32,3.6,6,0.18
PROD003608,SELL04221,Sports Product Iure,Sports,Fitness,11004.08,4.3,2,0.12
PROD003609,SELL03972,Electronics Product Ea,Electronics,Laptops,124677.72,3.9,2,0.18
PROD003610,SELL02026,Fashion Product Modi,Fashion,Womens Clothing,7096.85,3.4,7,0.22
PROD003611,SELL00283,Sports Product Sit,Sports,Fitness,4702.56,4.7,2,0.12
PROD003612,SELL00117,Electronics Product Nostrum,Electronics,Smartphones,127841.62,4.6,4,0.18
PROD003613,SELL02328,Sports Product Deserunt,Sports,Team Sports,14309.9,3.0,7,0.12
PROD003614,SELL02884,Books Product Ad,Books,Academic,877.23,3.7,8,0.03
PROD003615,SELL04770,Fashion Product Temporibus,Fashion,Accessories,7882.42,3.1,1,0.22
PROD003616,SELL04827,Electronics Product Officia,Electronics,Tablets,97090.03,3.7,2,0.18
PROD003617,SELL02074,Fashion Product Molestiae,Fashion,Mens Clothing,3434.87,4.0,5,0.22
PROD003618,SELL02597,Beauty Product Aliquid,Beauty,Makeup,1724.54,4.6,9,0.08
PROD003619,SELL00578,Electronics Product Consectetur,Electronics,Laptops,137161.93,4.1,9,0.18
PROD003620,SELL01357,Toys Product Aliquid,Toys,Outdoor Toys,1097.43,3.6,1,0.14
PROD003621,SELL04699,Electronics Product Eaque,Electronics,Laptops,74224.73,3.8,6,0.18
PROD003622,SELL00625,Electronics Product Ad,Electronics,Tablets,39319.58,3.5,5,0.18
PROD003623,SELL01887,Electronics Product Iusto,Electronics,Headphones,135790.73,4.1,2,0.18
PROD003624,SELL00291,Electronics Product Enim,Electronics,Tablets,87164.68,4.1,6,0.18
PROD003625,SELL01260,Toys Product Quas,Toys,Outdoor Toys,4185.46,5.0,1,0.14
PROD003626,SELL00673,Fashion Product Dolorem,Fashion,Womens Clothing,2427.32,4.1,7,0.22
PROD003627,SELL03911,Beauty Product Quisquam,Beauty,Haircare,4848.46,3.5,1,0.08
PROD003628,SELL01112,Toys Product Quos,Toys,Action Figures,4205.61,4.6,7,0.14
PROD003629,SELL00621,Books Product Perspiciatis,Books,Non-Fiction,515.03,4.4,5,0.03
PROD003630,SELL03496,Fashion Product Minima,Fashion,Womens Clothing,7800.68,4.9,3,0.22
PROD003631,SELL01671,Electronics Product Debitis,Electronics,Cameras,97642.98,4.8,7,0.18
PROD003632,SELL03230,Electronics Product Quos,Electronics,Tablets,35714.97,4.9,6,0.18
PROD003633,SELL01206,Fashion Product Consectetur,Fashion,Accessories,968.33,4.3,7,0.22
PROD003634,SELL04910,Beauty Product Corrupti,Beauty,Makeup,611.56,4.5,2,0.08
PROD003635,SELL01282,Books Product Impedit,Books,Non-Fiction,355.31,3.0,4,0.03
PROD003636,SELL01963,Sports Product Hic,Sports,Yoga,10166.45,3.2,8,0.12
PROD003637,SELL01315,Grocery Product Quisquam,Grocery,Snacks,100.17,4.1,5,0.02
PROD003638,SELL00296,Home & Kitchen Product Sit,Home & Kitchen,Cookware,12147.12,3.7,7,0.1
PROD003639,SELL03737,Fashion Product Eaque,Fashion,Footwear,5176.4,4.4,1,0.22
PROD003640,SELL01485,Books Product Est,Books,Fiction,399.35,4.0,7,0.03
PROD003641,SELL04501,Fashion Product Tenetur,Fashion,Accessories,752.82,3.9,8,0.22
PROD003642,SELL02290,Beauty Product Eius,Beauty,Fragrances,487.9,4.2,1,0.08
PROD003643,SELL03173,Electronics Product Dicta,Electronics,Smartphones,121189.13,3.2,2,0.18
PROD003644,SELL03996,Beauty Product Nam,Beauty,Makeup,1426.55,4.0,8,0.08
PROD003645,SELL00036,Home & Kitchen Product Ratione,Home & Kitchen,Cookware,21092.76,4.3,5,0.1
PROD003646,SELL01001,Sports Product Eligendi,Sports,Team Sports,5075.63,3.8,1,0.12
PROD003647,SELL03135,Electronics Product Voluptatum,Electronics,Tablets,140556.66,4.6,5,0.18
PROD003648,SELL01263,Books Product Labore,Books,Non-Fiction,994.73,4.8,5,0.03
PROD003649,SELL01366,Electronics Product Quidem,Electronics,Laptops,120669.55,3.5,4,0.18
PROD003650,SELL04418,Electronics Product Aperiam,Electronics,Headphones,91790.84,4.4,2,0.18
PROD003651,SELL04281,Home & Kitchen Product Hic,Home & Kitchen,Appliances,1360.73,4.1,1,0.1
PROD003652,SELL00975,Books Product Sunt,Books,Non-Fiction,613.21,2.2,1,0.03
PROD003653,SELL00026,Books Product Eligendi,Books,Non-Fiction,145.07,3.7,5,0.03
PROD003654,SELL04951,Books Product Dolorem,Books,Fiction,896.56,3.5,6,0.03
PROD003655,SELL00168,Electronics Product Ducimus,Electronics,Tablets,38430.47,4.2,8,0.18
PROD003656,SELL02846,Fashion Product Explicabo,Fashion,Mens Clothing,5242.38,4.5,6,0.22
PROD003657,SELL01527,Sports Product Amet,Sports,Team Sports,7266.62,3.9,4,0.12
PROD003658,SELL02478,Toys Product Suscipit,Toys,Outdoor Toys,2832.22,3.5,3,0.14
PROD003659,SELL03161,Fashion Product Laborum,Fashion,Mens Clothing,3317.12,4.1,4,0.22
PROD003660,SELL04003,Fashion Product Mollitia,Fashion,Mens Clothing,2280.02,3.1,5,0.22
PROD003661,SELL00197,Electronics Product Est,Electronics,Tablets,11462.04,3.3,8,0.18
PROD003662,SELL01511,Books Product Natus,Books,Comics,570.79,3.7,1,0.03
PROD003663,SELL01042,Fashion Product Veniam,Fashion,Mens Clothing,670.38,3.1,8,0.22
PROD003664,SELL01372,Sports Product Aspernatur,Sports,Outdoor,13833.07,4.3,5,0.12
PROD003665,SELL02255,Toys Product Deleniti,Toys,Action Figures,4163.55,4.3,8,0.14
PROD003666,SELL02070,Electronics Product Illum,Electronics,Cameras,142679.09,3.3,6,0.18
PROD003667,SELL01919,Books Product Eligendi,Books,Comics,662.29,2.6,9,0.03
PROD003668,SELL03142,Home & Kitchen Product Neque,Home & Kitchen,Cookware,22210.82,3.5,6,0.1
PROD003669,SELL02077,Sports Product Inventore,Sports,Fitness,1636.6,4.0,7,0.12
PROD003670,SELL04439,Electronics Product Laudantium,Electronics,Cameras,54963.29,4.0,8,0.18
PROD003671,SELL04570,Grocery Product Velit,Grocery,Health Foods,847.46,3.4,4,0.02
PROD003672,SELL02886,Fashion Product Delectus,Fashion,Footwear,1268.09,3.6,8,0.22
PROD003673,SELL04135,Fashion Product Maxime,Fashion,Accessories,2947.85,2.8,6,0.22
PROD003674,SELL02490,Fashion Product Quo,Fashion,Mens Clothing,3216.65,4.0,8,0.22
PROD003675,SELL01268,Electronics Product Tenetur,Electronics,Headphones,103860.86,3.8,5,0.18
PROD003676,SELL03468,Books Product Aliquam,Books,Comics,308.05,3.4,5,0.03
PROD003677,SELL02034,Beauty Product Eveniet,Beauty,Makeup,3630.56,4.4,9,0.08
PROD003678,SELL04195,Electronics Product Quidem,Electronics,Tablets,27334.62,2.2,8,0.18
PROD003679,SELL02008,Electronics Product Quae,Electronics,Headphones,83493.66,3.2,3,0.18
PROD003680,SELL01919,Electronics Product Provident,Electronics,Tablets,94945.97,3.2,8,0.18
PROD003681,SELL01731,Fashion Product Aliquam,Fashion,Accessories,3607.01,4.4,9,0.22
PROD003682,SELL02473,Electronics Product Numquam,Electronics,Smartphones,38636.92,3.5,7,0.18
PROD003683,SELL00683,Grocery Product Iusto,Grocery,Health Foods,938.44,4.8,7,0.02
PROD003684,SELL00971,Toys Product Sapiente,Toys,Board Games,1563.96,5.0,4,0.14
PROD003685,SELL00550,Home & Kitchen Product Deserunt,Home & Kitchen,Furniture,21864.28,4.7,6,0.1
PROD003686,SELL02740,Electronics Product Nesciunt,Electronics,Headphones,105681.72,3.0,2,0.18
PROD003687,SELL01491,Electronics Product Id,Electronics,Cameras,99101.49,4.3,6,0.18
PROD003688,SELL00947,Home & Kitchen Product Esse,Home & Kitchen,Furniture,24121.31,2.7,9,0.1
PROD003689,SELL03580,Home & Kitchen Product Explicabo,Home & Kitchen,Appliances,4993.47,3.6,6,0.1
PROD003690,SELL00899,Fashion Product Beatae,Fashion,Mens Clothing,3763.75,4.8,6,0.22
PROD003691,SELL02027,Toys Product Laudantium,Toys,Educational,4343.45,4.6,2,0.14
PROD003692,SELL00788,Sports Product Iste,Sports,Yoga,11766.73,3.2,9,0.12
PROD003693,SELL04976,Electronics Product Aut,Electronics,Laptops,30342.75,3.9,1,0.18
PROD003694,SELL04641,Electronics Product Similique,Electronics,Smartphones,39260.72,4.6,1,0.18
PROD003695,SELL01742,Home & Kitchen Product Ipsa,Home & Kitchen,Appliances,6777.06,5.0,2,0.1
PROD003696,SELL03318,Beauty Product Impedit,Beauty,Fragrances,1992.75,3.9,8,0.08
PROD003697,SELL01279,Fashion Product Sit,Fashion,Mens Clothing,4940.79,3.8,9,0.22
PROD003698,SELL01950,Grocery Product Ducimus,Grocery,Staples,493.76,3.0,7,0.02
PROD003699,SELL01207,Electronics Product Debitis,Electronics,Headphones,109745.33,4.8,7,0.18
PROD003700,SELL03948,Electronics Product Aspernatur,Electronics,Smartphones,90519.2,4.6,7,0.18
PROD003701,SELL03515,Sports Product Eum,Sports,Team Sports,12348.61,5.0,4,0.12
PROD003702,SELL00905,Toys Product Minus,Toys,Outdoor Toys,4385.9,3.7,1,0.14
PROD003703,SELL02654,Books Product Mollitia,Books,Comics,767.25,3.4,8,0.03
PROD003704,SELL03044,Electronics Product Natus,Electronics,Headphones,120588.97,3.1,1,0.18
PROD003705,SELL00495,Electronics Product Pariatur,Electronics,Cameras,22540.17,3.8,1,0.18
PROD003706,SELL00113,Toys Product Illum,Toys,Board Games,3791.63,5.0,7,0.14
PROD003707,SELL00484,Fashion Product Cumque,Fashion,Mens Clothing,2908.66,5.0,5,0.22
PROD003708,SELL02763,Toys Product Est,Toys,Action Figures,3297.04,2.8,1,0.14
PROD003709,SELL02172,Sports Product Commodi,Sports,Outdoor,5619.66,3.7,7,0.12
PROD003710,SELL02701,Toys Product Modi,Toys,Action Figures,416.95,5.0,2,0.14
PROD003711,SELL04887,Fashion Product Nam,Fashion,Footwear,303.9,4.5,1,0.22
PROD003712,SELL00700,Fashion Product Beatae,Fashion,Womens Clothing,5505.11,3.1,5,0.22
PROD003713,SELL01231,Fashion Product Repellat,Fashion,Womens Clothing,3762.53,3.9,7,0.22
PROD003714,SELL01997,Electronics Product Voluptates,Electronics,Headphones,61785.62,3.6,4,0.18
PROD003715,SELL03387,Electronics Product Reiciendis,Electronics,Smartphones,131458.87,3.9,6,0.18
PROD003716,SELL00294,Sports Product Nisi,Sports,Fitness,3097.78,3.5,9,0.12
PROD003717,SELL04630,Books Product Hic,Books,Academic,401.78,4.2,8,0.03
PROD003718,SELL00032,Home & Kitchen Product Sapiente,Home & Kitchen,Furniture,17964.12,3.7,8,0.1
PROD003719,SELL00106,Sports Product Aliquid,Sports,Outdoor,8633.29,4.6,1,0.12
PROD003720,SELL04898,Sports Product Exercitationem,Sports,Outdoor,4049.46,3.3,5,0.12
PROD003721,SELL03361,Home & Kitchen Product Odio,Home & Kitchen,Furniture,9208.61,3.4,5,0.1
PROD003722,SELL04765,Home & Kitchen Product Eos,Home & Kitchen,Cookware,16857.25,3.5,2,0.1
PROD003723,SELL03847,Sports Product Qui,Sports,Team Sports,12302.22,5.0,4,0.12
PROD003724,SELL02009,Home & Kitchen Product Quibusdam,Home & Kitchen,Cookware,9268.37,5.0,8,0.1
PROD003725,SELL02089,Electronics Product Iusto,Electronics,Headphones,136161.69,3.9,5,0.18
PROD003726,SELL03634,Toys Product Modi,Toys,Action Figures,2093.69,4.2,9,0.14
PROD003727,SELL03895,Fashion Product Sapiente,Fashion,Mens Clothing,4752.39,4.1,1,0.22
PROD003728,SELL00085,Sports Product Quaerat,Sports,Outdoor,11475.82,3.5,1,0.12
PROD003729,SELL03765,Electronics Product Ipsa,Electronics,Headphones,128928.25,4.1,3,0.18
PROD003730,SELL04917,Fashion Product Impedit,Fashion,Footwear,2415.9,3.2,4,0.22
PROD003731,SELL03924,Fashion Product A,Fashion,Footwear,4296.44,3.8,5,0.22
PROD003732,SELL00369,Electronics Product Tempora,Electronics,Laptops,114827.13,3.8,4,0.18
PROD003733,SELL03408,Fashion Product Ipsam,Fashion,Mens Clothing,5085.14,3.7,7,0.22
PROD003734,SELL02803,Toys Product Nemo,Toys,Outdoor Toys,4305.07,3.5,4,0.14
PROD003735,SELL02665,Grocery Product Omnis,Grocery,Beverages,225.58,4.0,1,0.02
PROD003736,SELL00805,Toys Product Unde,Toys,Action Figures,4426.02,2.2,3,0.14
PROD003737,SELL04964,Grocery Product Dolorem,Grocery,Health Foods,597.63,4.0,7,0.02
PROD003738,SELL03539,Beauty Product Nam,Beauty,Makeup,4893.34,5.0,4,0.08
PROD003739,SELL00688,Fashion Product Commodi,Fashion,Mens Clothing,744.32,3.8,5,0.22
PROD003740,SELL01487,Home & Kitchen Product Ducimus,Home & Kitchen,Furniture,16262.99,3.3,1,0.1
PROD003741,SELL00015,Books Product Nihil,Books,Fiction,125.78,3.4,2,0.03
PROD003742,SELL02020,Home & Kitchen Product Doloremque,Home & Kitchen,Cookware,8537.21,3.8,3,0.1
PROD003743,SELL02457,Fashion Product Debitis,Fashion,Womens Clothing,442.23,4.7,7,0.22
PROD003744,SELL00188,Beauty Product Expedita,Beauty,Skincare,206.49,4.6,3,0.08
PROD003745,SELL00481,Electronics Product Vitae,Electronics,Tablets,93407.05,5.0,5,0.18
PROD003746,SELL03617,Fashion Product Impedit,Fashion,Womens Clothing,2988.99,4.1,2,0.22
PROD003747,SELL04284,Home & Kitchen Product Similique,Home & Kitchen,Decor,9837.93,4.6,9,0.1
PROD003748,SELL03016,Sports Product Cumque,Sports,Fitness,4825.49,4.4,5,0.12
PROD003749,SELL00140,Electronics Product Quam,Electronics,Headphones,146948.96,4.1,5,0.18
PROD003750,SELL00680,Electronics Product Repellat,Electronics,Smartphones,29901.99,3.5,8,0.18
PROD003751,SELL01385,Fashion Product Consectetur,Fashion,Mens Clothing,2697.41,3.2,1,0.22
PROD003752,SELL00945,Fashion Product Repudiandae,Fashion,Mens Clothing,1973.84,4.5,2,0.22
PROD003753,SELL03878,Fashion Product Delectus,Fashion,Accessories,4823.71,4.0,1,0.22
PROD003754,SELL01936,Electronics Product Iusto,Electronics,Cameras,103272.88,2.9,5,0.18
PROD003755,SELL00925,Sports Product Asperiores,Sports,Fitness,11479.95,4.0,3,0.12
PROD003756,SELL02445,Electronics Product Consectetur,Electronics,Headphones,71754.71,3.2,1,0.18
PROD003757,SELL02329,Fashion Product Animi,Fashion,Footwear,5711.21,2.5,7,0.22
PROD003758,SELL02678,Fashion Product Aspernatur,Fashion,Accessories,6452.75,4.0,5,0.22
PROD003759,SELL01179,Fashion Product Numquam,Fashion,Footwear,5174.22,3.5,4,0.22
PROD003760,SELL00699,Fashion Product Dolor,Fashion,Footwear,4528.42,3.7,6,0.22
PROD003761,SELL03475,Electronics Product Quod,Electronics,Smartphones,130751.12,4.2,5,0.18
PROD003762,SELL04797,Fashion Product Odit,Fashion,Mens Clothing,5163.22,4.4,7,0.22
PROD003763,SELL04228,Sports Product Expedita,Sports,Fitness,8091.71,4.3,3,0.12
PROD003764,SELL02754,Beauty Product Magni,Beauty,Skincare,2994.78,3.2,3,0.08
PROD003765,SELL04349,Books Product Velit,Books,Fiction,424.14,3.1,4,0.03
PROD003766,SELL04250,Grocery Product Quas,Grocery,Health Foods,575.89,4.0,9,0.02
PROD003767,SELL02067,Home & Kitchen Product Delectus,Home & Kitchen,Cookware,10755.12,3.4,8,0.1
PROD003768,SELL02373,Electronics Product Beatae,Electronics,Cameras,137358.21,4.1,5,0.18
PROD003769,SELL02857,Sports Product Laborum,Sports,Fitness,14021.98,3.9,1,0.12
PROD003770,SELL01242,Electronics Product Assumenda,Electronics,Tablets,73793.25,3.4,1,0.18
PROD003771,SELL00589,Home & Kitchen Product Temporibus,Home & Kitchen,Cookware,17827.12,3.8,7,0.1
PROD003772,SELL04953,Beauty Product Voluptatum,Beauty,Skincare,3291.28,4.2,7,0.08
PROD003773,SELL01157,Electronics Product Suscipit,Electronics,Laptops,108947.84,3.6,9,0.18
PROD003774,SELL00528,Home & Kitchen Product Itaque,Home & Kitchen,Appliances,14252.12,4.7,9,0.1
PROD003775,SELL03783,Home & Kitchen Product Iste,Home & Kitchen,Cookware,17138.0,4.8,4,0.1
PROD003776,SELL01750,Home & Kitchen Product Quidem,Home & Kitchen,Cookware,14682.4,3.4,6,0.1
PROD003777,SELL02693,Books Product Quos,Books,Non-Fiction,741.36,3.1,6,0.03
PROD003778,SELL01195,Fashion Product Impedit,Fashion,Accessories,7353.33,3.9,9,0.22
PROD003779,SELL02706,Fashion Product Laudantium,Fashion,Footwear,4578.97,4.0,9,0.22
PROD003780,SELL03277,Sports Product Minima,Sports,Fitness,11815.92,3.4,4,0.12
PROD003781,SELL03079,Fashion Product Pariatur,Fashion,Womens Clothing,3055.87,3.5,4,0.22
PROD003782,SELL01870,Home & Kitchen Product Accusantium,Home & Kitchen,Appliances,4301.32,5.0,1,0.1
PROD003783,SELL00128,Fashion Product Dolorum,Fashion,Accessories,7150.85,3.6,5,0.22
